text,Final Label
Suppression totale des prélèvements CARMF pendant la durée de la crise Covid,FALSE
Shut Down UVIC and Keep Students Safe,TRUE
DO NOT OPEN OUR SCHOOLS DURING COVID-19 CRISIS,TRUE
The Iranian people suffering from Coronavirus; Lift All Medical Sanctions Now,TRUE
NOW! Support House Resolution 151 to protect AAPI communities from hate and bias attacks.,FALSE
Hundred of Myanmar doctors are in turmoil for UK job/exams due to closure of local VFS,TRUE
GOV. BROWN: OPEN POOLS IN OREGON TO COMPETITIVE SWIMMERS IN PHASE 1,FALSE
Request to Make NC A&T Spring 2020 Courses Pass/Fail due to COVID-19,TRUE
De-Densify Cornell's Ithaca Campus By Rescinding Jessica Zhang '24 Acceptance,FALSE
#FlattenTheCurve: Order Stricter Implementation of “Work From Home” in Companies,FALSE
GYMS VS. THE STATE OF ALABAMA,FALSE
A law to close entertainment venues during the COVID-19 outbreak to safeguard jobs.,TRUE
Keep Doulas in the Hospital Supporting Moms during COVID-19,FALSE
Cancellation of final year exams as the risk of Covid 19 spread have increased.,TRUE
"Pettion to Allow for Outdoor, Socially Distanced Workouts",FALSE
"In wake of COVID-19 slowdown, guarantee the American people a Universal Basic Income",FALSE
Cancel Rent and Mortgage Payments during Covid-19,TRUE
HOLD INDIA ACCOUNTABLE FOR HUMAN RIGHTS VIOLATIONS IN KASHMIR,FALSE
Change USF Class Grading to Mandatory Pass/Fail for Spring 2020  Due to COVID-19,TRUE
Urgent resources for COVID-19 in Indigenous Communities,FALSE
Petition to reconsider the decision of eliminating the University of Hartford Spirit teams,FALSE
FLORIDA PRISONERS COVID-19,FALSE
$2000/month to every American #moneyforthepeople #covid19,FALSE
Ontario needs to allow salons to open before they lose their businesses!,TRUE
Temporary Hazard Pay For Grocery Workers During COVID-19 Pandemic,FALSE
BAME LEADERSHIP: A DEMAND FOR A COVID-19 RACE EQUALITY STRATEGY,FALSE
Force Banks to Give Mortgage & Payment Holiday,FALSE
Bring back Maldivians stranded in Malaysia due to Covid 19,TRUE
Require masks in grocery stores to fight COVID-19,FALSE
Access to Covid-19 swabbing for symptomatic NHS and frontline emergency services,FALSE
"AirAsia Should Refund Its’ Customers with Cash Refund, or at least Provide The Options",FALSE
Unmask our children,FALSE
Improve the Mobile Network : Fix Minimum 4G Internet Speed,FALSE
Create a reopening plan that allows internationals to stay in the U​.​S.,TRUE
Audit PMCARES FUND,FALSE
Atlanta Spa Shooting of Asian Women is a Hate Crime,FALSE
"Extenuating Circumstances for international students, University of Surrey",FALSE
"Smithfield has case of COVID-19 in facility in Sioux Falls SD, should shut down for 2 week",TRUE
Close Surrey School District's schools due to Coronavirus spread,TRUE
Make school covid-19 safe,FALSE
Stop the Corona Virus: Close the New Zealand borders: Save the local economy,TRUE
Don’t force students to physically attend school on May 16 in New Jersey.,FALSE
Shutdown PartyTown Guelph to prevent the spread of COVID-19,TRUE
Priority covid-19 testing for healthcare workers with symptoms,FALSE
Africa WILL NOT be the testing ground for the Covid-19 vaccine,FALSE
Shut Down Alabama,TRUE
Save the Graffiti Highway,FALSE
Compensation for Covid-19 fedEx Ground Drivers.,FALSE
Cancel AHSEC board exam,TRUE
Prepping for Tourism Re-Opening to Avoid a COVID-19 Hotspot at Laniakea Beach,TRUE
"Declaration for Change:
Families Advocating for Compassionate Eldercare (FACE)",FALSE
Suspend Boston Exam School Admissions Testing for One Year!,FALSE
Corona-Schutz für Obdachlose - sofortige Unterbringung benötigt!,FALSE
Covid-19 Impfung für Schwangere!,FALSE
STOP the Construction of a New Hog Confinement in Poweshiek! Save Our Air and Water!,FALSE
Temporary Moratorium on Evictions Due to COVID-19 Financial Hardships,FALSE
Cancel Utility Payments for Belizean Households,FALSE
Extended Temporary bonus COVID-19 Pay,FALSE
Dentistry in South Africa needs your help after the COVID-19 pandemic!,FALSE
Food companies need to set purchase limits!,FALSE
NHS Payrise post Covid - 19,FALSE
Subir el limite en los ayudas de alquilar,FALSE
Protect our Healthcare workers during the COVID-19 War!,FALSE
Personal protective equipment (PPE) is essential to protect health care workers,FALSE
Close Schools during the COVID-19 pandemic,TRUE
Immediate Relief for Rent/Mortgage/Utility Bills in Michigan due to COVID-19,FALSE
Loan forgiveness for nurses actively working during Covid -19,FALSE
Get lawmakers to take action on homelessness,FALSE
India can defeat COVID-19 with more investments in nutrition,FALSE
Banks should freeze mortgage to survive the current COVID-19 shutdown.,TRUE
Save weddings & events! Create an Advisory Group to consult on safely reopening Ohio,TRUE
Stop the immigration ban of Doctors and Nurses and lift the deployment ban for HCWs,FALSE
Allow 17 Year Olds to Receive Their Driver's License In New Jersey Without The Road Test,FALSE
Second chance for seniors!,FALSE
Elderly Woman Battling Breast Cancer Needs Urgent Commutation of Sentence,FALSE
Federal Assistance for Regional Airlines,FALSE
Close Beaverton School District COVID 19,TRUE
Allow Ontario's young athletes a safe return to sports,FALSE
Postponement of GATE 2021 exam due to pandemic situations,TRUE
ECFMG Certification without Step 2 CS,FALSE
Fair treatment of freelance artists during the COVID-19 crisis,TRUE
temporary close campus due to concerns of coronavirus(COVID-19),TRUE
Reform of the Dental Council of New Zealand,FALSE
Arizona Suspend mortgage/rent and utility bills during mandatory Coronavirus shut down,TRUE
#CloseCrownCasino during the Coronavirus Pandemic,TRUE
COVID-19: Demand Serious Action on Health Crisis!,FALSE
"Lakehead, Help Students During COVID-19",FALSE
Utah: Slow the COVID-19 Spread with Mandatory Masks,FALSE
Force Dillard’s to close their Doors,FALSE
Make July 2021 Graduation Happen for Uni of Liverpool Students!,TRUE
Clear the California DMV Backlog: Allow Licensed Driving Instructors to Approve Drivers,FALSE
Reunir fondos para llevar a mi mamá a un hospital particular para que la atiendan,FALSE
Shut down schools in VVSD 365u due to COVID-19,TRUE
"DEAR PRESIDENT UHURU, WE CAN'T BREATH!",FALSE
Open the QLD border to postcodes that have no active cases! Zero Covid = Not a hotspot!,TRUE
Cancellation of ib exams for generations 2020 2021,FALSE
"Suspend Rent, Mortgage, & Utility Payments During the Covid-19 (coronavirus) Pandemic",FALSE
Appeal to reduce university tuition in JA now that classes are online amidst COVID-19,TRUE
Demanding Hazard Pay for Instacart Workers: The Frontline of COVID-19,FALSE
Free parking for hospital staff during COVID-19 pandemic in Canada.,FALSE
CERB Must Include Students and Seasonal Workers Unable to find Work,FALSE
Stop Increasing Rent During COVID-19,FALSE
More medical supplies needed,FALSE
Slow/Stop Spread of COVID-19 in Milpitas (@WeAsk2Mask),FALSE
WCPSS Ignoring Parents: Tables Still Cleaned With Water Only,FALSE
"Keith Rowley, Fire Yourself!",FALSE
COVID-19: Please allow parents to keep school children at home without repercussions,FALSE
No! to Miramar Furlough,FALSE
Help International Students return to Australia before 2021!,FALSE
Eat Healthy. Avoid pork and scavenger meat - it makes you sick.,FALSE
Protect our migrant workers from Covid-19,FALSE
COVID 19 AND CANCELLED FLIGHTS,TRUE
Require Frequent COVID-19 Testing at Villanova,FALSE
Help stop the destruction of 400 million-year-old Ainslie Volcanics,FALSE
Postpone or cancel VTU semester exams due to COVID-19 fears.,TRUE
Stop the demolition of the Monument of Anti-Chico Dams Struggle Heroes,FALSE
Make Northeastern University a Sanctuary Campus,FALSE
"LMU, do right by your students.",FALSE
St. James Town Urgently Needs Space for Food Security,FALSE
Protect the arts from economic devastation following COVID-19 closures,TRUE
Don’t relax lockdown until the NHS has sufficient supplies of PPE,TRUE
"CANCEL BOARD EXAMS! 
HEALTH>>EXAMS",TRUE
Get all school staff and nurseries vaccinated over Feb half term so schools can reopen,FALSE
"Vote of no confidence in Willie Walsh, Alex Cruz & the British Airways Board",FALSE
Covid-19 vs. Prisoners,FALSE
Close all New Jersey schools due to COVID-19 virus,TRUE
Launch a COVID-19 Vaccination Program for the West Bank and the Gaza Strip,FALSE
Local Fire Sirens - should be heard!!,FALSE
SAVE THE PORTLAND CHILDREN'S MUSEUM,FALSE
6 Demands from NHS staff to help us tackle Coronavirus,FALSE
Make 0% Interest Student Loans Permanent,FALSE
Full Lockdown from government of Malaysia due to Covid 19 spreading.,TRUE
"Support fair pay for NZ's aged care nurses - PETITION CLOSED WE REACHED 15,000! THANKS!",FALSE
Rollins College's Spring Semester changed to PASS/FAIL grades due to COVID-19,TRUE
RESCHEDULING OF IIE GRADUATION,FALSE
Justice for 89-year-old Asian American Hate Crime Victim,FALSE
India - Immediately Designate Private Hospitals as COVID Govt Hospitals Until COVID clears,FALSE
Save the saviors,FALSE
Save John Lewis Peterborough,FALSE
Reduce the 4700 rm quarantine charges or home quarantine for international students.,FALSE
Shut Down All B​.​C Schools Due To Covid-19,FALSE
Hold Town Sports International Holdings financially liable for holding accounts COVID-19,FALSE
Reduce OSU tuition-and-fees cost in response to COVID-19 and remote learning changes,TRUE
Government must honor Doctors & Frontline Workers who died as Covid Warriors with medals.,FALSE
RECALL TEXAS GOVERNOR GREG ABBOTT,FALSE
A second stimulus check for Americans!,FALSE
"COVID-19 Single parents and guardians of minors must not work, the government must cover t",FALSE
Rapid testing for COVID-19,FALSE
uOttawa Make Pass/Fail an Option for Classes the Winter Semester due to COVID,FALSE
Null and void the Premier League,FALSE
Free public transport for NHS staff to accompany 1% pay rise,FALSE
PM please give immediate COVID Insurance cover to all NHS staff,FALSE
SAY NO TO OSHA PROPOSED PERMANENT RULE,FALSE
(NTU) - Viewing of results before deciding to S/U,FALSE
